datetime,symbol,price_type,price,volume
2026-01-01 22:14:11.088000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:11.295000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:11.399000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:11.503000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:11.609000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:11.919000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:12.023000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:12.076000+00:00,EURUSD,BID,1.17481,3.6
2026-01-01 22:14:12.129000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:12.284000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:12.388000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:12.492000+00:00,EURUSD,BID,1.17481,1.8
2026-01-01 22:14:12.598000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:12.651000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:12.703000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:12.807000+00:00,EURUSD,BID,1.17482,3.6
2026-01-01 22:14:12.911000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:13.118000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:13.171000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:13.223000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:13.276000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:13.380000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:13.433000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:13.640000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:13.697000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:13.857000+00:00,EURUSD,BID,1.17482,3.6
2026-01-01 22:14:13.962000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:14.066000+00:00,EURUSD,BID,1.17482,3.6
2026-01-01 22:14:14.172000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:14.381000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:14.436000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:14.591000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:14.696000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:14.800000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:14.903000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:14.957000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:15.009000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:15.163000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:15.267000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:15.371000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:15.475000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:15.528000+00:00,EURUSD,BID,1.17481,1.8
2026-01-01 22:14:15.580000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:15.684000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:15.788000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:15.892000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:15.945000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:15.998000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:16.153000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:16.205000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:16.360000+00:00,EURUSD,BID,1.17481,1.8
2026-01-01 22:14:16.464000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:16.516000+00:00,EURUSD,BID,1.17485,0.9
